Date,Open,High,Low,Close,Adj Close,Volume,Range
2009-07-10,880.030029296875,883.5700073242188,872.8099975585938,879.1300048828125,879.1300048828125,3912080000,1.232800929838416
2009-07-13,879.5700073242188,901.0499877929688,875.3200073242188,901.0499877929688,901.0499877929688,4499440000,2.9394941568175086
2009-07-14,900.77001953125,905.8400268554688,896.5,905.8400268554688,905.8400268554688,4149030000,1.0418323318983547
2009-07-15,910.1500244140624,933.9500122070312,910.1500244140624,932.6799926757812,932.6799926757812,5238830000,2.614952167725409
2009-07-16,930.1699829101562,943.9600219726562,927.4500122070312,940.739990234375,940.739990234375,4898640000,1.7801509028326512
2009-07-17,940.5599975585938,941.8900146484376,934.6500244140624,940.3800048828124,940.3800048828124,5141380000,0.7746204509986526
2009-07-20,942.0700073242188,951.6199951171876,940.989990234375,951.1300048828124,951.1300048828124,4853150000,1.1296618447731808
2009-07-21,951.969970703125,956.530029296875,943.219970703125,954.5800170898438,954.5800170898438,5309300000,1.4111298538163894
2009-07-22,953.4000244140624,959.8300170898438,947.75,954.0700073242188,954.0700073242188,4634100000,1.2745995346709311
2009-07-23,954.0700073242188,979.4199829101562,953.27001953125,976.2899780273438,976.2899780273438,5761650000,2.743185335018186
2009-07-24,972.1599731445312,979.7899780273438,965.9500122070312,979.260009765625,979.260009765625,4458300000,1.4327828195467938
2009-07-27,978.6300048828124,982.489990234375,972.2899780273438,982.1799926757812,982.1799926757812,4631290000,1.0490710011971751
2009-07-28,981.47998046875,982.3499755859376,969.3499755859376,979.6199951171876,979.6199951171876,5490350000,1.3411048978612665
2009-07-29,977.6599731445312,977.760009765625,968.6500244140624,975.1500244140624,975.1500244140624,5178770000,0.9404826430550348
2009-07-30,976.010009765625,996.6799926757812,976.010009765625,986.75,986.75,6035180000,2.1178043978380767
2009-07-31,986.7999877929688,993.1799926757812,982.8499755859376,987.47998046875,987.47998046875,5139070000,1.0510268450365758
2009-08-03,990.219970703125,1003.6099853515624,990.219970703125,1002.6300048828124,1002.6300048828124,5603440000,1.3522262774532354
2009-08-04,1001.4099731445312,1007.1199951171876,996.6799926757812,1005.6500244140624,1005.6500244140624,5713700000,1.047477878368778
2009-08-05,1005.4099731445312,1006.6400146484376,994.3099975585938,1002.719970703125,1002.719970703125,7242120000,1.2400576399833763
2009-08-06,1004.0599975585938,1008.0,992.489990234375,997.0800170898438,997.0800170898438,6753380000,1.56273714780361
2009-08-07,999.8300170898438,1018.0,999.8300170898438,1010.47998046875,1010.47998046875,6827090000,1.8173072021824999
2009-08-10,1008.8900146484376,1010.1199951171876,1000.989990234375,1007.0999755859376,1007.0999755859376,5406080000,0.9120975206430271
2009-08-11,1005.77001953125,1005.77001953125,992.4000244140624,994.3499755859376,994.3499755859376,5773160000,1.3472384913615445
2009-08-12,994.0,1012.780029296875,993.3599853515624,1005.8099975585938,1005.8099975585938,5498170000,1.9549855270684795
2009-08-13,1005.8599853515624,1013.1400146484376,1000.8200073242188,1012.72998046875,1012.72998046875,5250660000,1.2309913105312011
2009-08-14,1012.22998046875,1012.5999755859376,994.5999755859376,1004.0900268554688,1004.0900268554688,4940750000,1.809772817397855
2009-08-17,998.1799926757812,998.1799926757812,978.510009765625,979.72998046875,979.72998046875,4088570000,2.0101974138075143
2009-08-18,980.6199951171876,991.2000122070312,980.6199951171876,989.6699829101562,989.6699829101562,4198970000,1.0789110096188979
2009-08-19,986.8800048828124,999.6099853515624,980.6199951171876,996.4600219726562,996.4600219726562,4257000000,1.9365289642197638
2009-08-20,996.4099731445312,1008.9199829101562,996.3900146484376,1007.3699951171876,1007.3699951171876,4893160000,1.2575365145685107
2009-08-21,1009.0599975585938,1027.5899658203125,1009.0599975585938,1026.1300048828125,1026.1300048828125,5885550000,1.836359414361063
2009-08-24,1026.5899658203125,1035.8199462890625,1022.47998046875,1025.5699462890625,1025.5699462890625,6302450000,1.3046676781091469
2009-08-25,1026.6300048828125,1037.75,1026.2099609375,1028.0,1028.0,5768740000,1.1245300183948255
2009-08-26,1027.3499755859375,1032.469970703125,1021.5700073242188,1028.1199951171875,1028.1199951171875,5080060000,1.0669815382948
2009-08-27,1027.81005859375,1033.3299560546875,1016.2000122070312,1030.97998046875,1030.97998046875,5785880000,1.6856862469872076
2009-08-28,1031.6199951171875,1039.469970703125,1023.1300048828124,1028.9300537109375,1028.9300537109375,5785780000,1.5970566538300444
2009-08-31,1025.2099609375,1025.2099609375,1014.6199951171876,1020.6199951171876,1020.6199951171876,5004560000,1.043737149994689
2009-09-01,1019.52001953125,1028.449951171875,996.280029296875,998.0399780273438,998.0399780273438,6862360000,3.2290039877346466
2009-09-02,996.0700073242188,1000.3400268554688,991.969970703125,994.75,994.75,5842730000,0.8437812030147358
2009-09-03,996.1199951171876,1003.4299926757812,992.25,1003.239990234375,1003.239990234375,4624280000,1.1267314362087428
2009-09-04,1003.8400268554688,1016.47998046875,1001.6500244140624,1016.4000244140624,1016.4000244140624,4097370000,1.4805526574376842
2009-09-08,1018.6699829101562,1026.0699462890625,1018.6699829101562,1025.3900146484375,1025.3900146484375,5235160000,0.7264338306863515
2009-09-09,1025.3599853515625,1036.3399658203125,1023.969970703125,1033.3699951171875,1033.3699951171875,5202550000,1.2080427621030185
2009-09-10,1032.989990234375,1044.1400146484375,1028.0400390625,1044.1400146484375,1044.1400146484375,5191380000,1.566084488364825
2009-09-11,1043.9200439453125,1048.1800537109375,1038.4000244140625,1042.72998046875,1042.72998046875,4922600000,0.9418363893426883
2009-09-14,1040.1500244140625,1049.739990234375,1035.0,1049.3399658203125,1049.3399658203125,4979610000,1.4241536458333333
2009-09-15,1049.030029296875,1056.0400390625,1043.4200439453125,1052.6300048828125,1052.6300048828125,6185620000,1.2094836772992772
2009-09-16,1053.989990234375,1068.760009765625,1052.8699951171875,1068.760009765625,1068.760009765625,6793530000,1.5092095626363533
2009-09-17,1067.8699951171875,1074.77001953125,1061.199951171875,1065.489990234375,1065.489990234375,6668110000,1.2787475484134425
2009-09-18,1066.5999755859375,1071.52001953125,1064.27001953125,1068.300048828125,1068.300048828125,5607970000,0.6812180994437117
2009-09-21,1067.1400146484375,1067.280029296875,1057.4599609375,1064.6600341796875,1064.6600341796875,4615280000,0.9286468256130412
2009-09-22,1066.3499755859375,1073.81005859375,1066.3499755859375,1071.6600341796875,1071.6600341796875,5246600000,0.6995904889211759
2009-09-23,1072.68994140625,1080.1500244140625,1060.3900146484375,1060.8699951171875,1060.8699951171875,5531930000,1.86346622399837
2009-09-24,1062.56005859375,1066.2900390625,1045.8499755859375,1050.780029296875,1050.780029296875,5505610000,1.9543972800793874
2009-09-25,1049.47998046875,1053.469970703125,1041.1700439453125,1044.3800048828125,1044.3800048828125,4507090000,1.1813561895427098
2009-09-28,1045.3800048828125,1065.1300048828125,1045.3800048828125,1062.97998046875,1062.97998046875,3726950000,1.8892651387773562
2009-09-29,1063.68994140625,1069.6199951171875,1057.8299560546875,1060.6099853515625,1060.6099853515625,4949900000,1.1145495544929038
2009-09-30,1061.02001953125,1063.4000244140625,1046.469970703125,1057.0799560546875,1057.0799560546875,5998860000,1.6178250867114865
2009-10-01,1054.9100341796875,1054.9100341796875,1029.449951171875,1029.8499755859375,1029.8499755859375,5791450000,2.4731734630547115
2009-10-02,1029.7099609375,1030.5999755859375,1019.9500122070312,1025.2099609375,1025.2099609375,5583240000,1.0441652288293224
2009-10-05,1026.8699951171875,1042.5799560546875,1025.9200439453125,1040.4599609375,1040.4599609375,4313310000,1.6238996603777311
2009-10-06,1042.02001953125,1060.550048828125,1042.02001953125,1054.719970703125,1054.719970703125,5029840000,1.7782795867214418
2009-10-07,1053.6500244140625,1058.02001953125,1050.0999755859375,1057.5799560546875,1057.5799560546875,4238220000,0.7542180867962837
2009-10-08,1060.030029296875,1070.6700439453125,1060.030029296875,1065.47998046875,1065.47998046875,4988400000,1.0037465311709228
2009-10-09,1065.280029296875,1071.510009765625,1063.0,1071.489990234375,1071.489990234375,3763780000,0.80056535894873
2009-10-12,1071.6300048828125,1079.4599609375,1071.6300048828125,1076.18994140625,1076.18994140625,3710430000,0.7306585313037909
2009-10-13,1074.9599609375,1075.300048828125,1066.7099609375,1073.18994140625,1073.18994140625,4320480000,0.8052880544094128
2009-10-14,1078.6800537109375,1093.1700439453125,1078.6800537109375,1092.02001953125,1092.02001953125,5406420000,1.3433075159335428
2009-10-15,1090.3599853515625,1096.56005859375,1086.4100341796875,1096.56005859375,1096.56005859375,5369780000,0.9342719686611188
2009-10-16,1094.6700439453125,1094.6700439453125,1081.530029296875,1087.6800537109375,1087.6800537109375,4894740000,1.2149468153907936
2009-10-19,1088.219970703125,1100.1700439453125,1086.47998046875,1097.9100341796875,1097.9100341796875,4619240000,1.2600382632596756
2009-10-20,1098.6400146484375,1098.6400146484375,1086.1600341796875,1091.06005859375,1091.06005859375,5396930000,1.1490001543074075
2009-10-21,1090.3599853515625,1101.3599853515625,1080.77001953125,1081.4000244140625,1081.4000244140625,5616290000,1.9051200022408792
2009-10-22,1080.9599609375,1095.2099609375,1074.31005859375,1092.9100341796875,1092.9100341796875,5192410000,1.9454255479193359
2009-10-23,1095.6199951171875,1095.8299560546875,1075.489990234375,1079.5999755859375,1079.5999755859375,4767460000,1.8912278129041382
2009-10-26,1080.3599853515625,1091.75,1065.22998046875,1066.949951171875,1066.949951171875,6363380000,2.489605063460566
2009-10-27,1067.5400390625,1072.47998046875,1060.6199951171875,1063.4100341796875,1063.4100341796875,5337380000,1.1182124989310704
2009-10-28,1061.510009765625,1063.260009765625,1042.18994140625,1042.6300048828125,1042.6300048828125,6600350000,2.021710968630602
2009-10-29,1043.68994140625,1066.8299560546875,1043.68994140625,1066.1099853515625,1066.1099853515625,5595040000,2.2171349680019947
2009-10-30,1065.4100341796875,1065.4100341796875,1033.3800048828125,1036.18994140625,1036.18994140625,6512420000,3.0995402606524474
2009-11-02,1036.1800537109375,1052.1800537109375,1029.3800048828125,1042.8800048828125,1042.8800048828125,6202640000,2.214930222072909
2009-11-03,1040.9200439453125,1046.3599853515625,1033.93994140625,1045.4100341796875,1045.4100341796875,5487500000,1.2012345638200357
2009-11-04,1047.1400146484375,1061.0,1045.1500244140625,1046.5,1046.5,5635510000,1.5165263565700433
2009-11-05,1047.300048828125,1066.6500244140625,1047.300048828125,1066.6300048828125,1066.6300048828125,4848350000,1.8476057179209653
2009-11-06,1064.949951171875,1071.47998046875,1059.3199462890625,1069.300048828125,1069.300048828125,4277130000,1.1479094887513166
2009-11-09,1072.31005859375,1093.18994140625,1072.31005859375,1093.0799560546875,1093.0799560546875,4460030000,1.9471870701168577
2009-11-10,1091.8599853515625,1096.4200439453125,1087.4000244140625,1093.010009765625,1093.010009765625,4394770000,0.829503340880498
2009-11-11,1096.0400390625,1105.3699951171875,1093.81005859375,1098.510009765625,1098.510009765625,4286700000,1.0568504497297693
2009-11-12,1098.31005859375,1101.969970703125,1084.9000244140625,1087.239990234375,1087.239990234375,4160250000,1.573411918603441
2009-11-13,1087.5899658203125,1097.7900390625,1085.3299560546875,1093.47998046875,1093.47998046875,3792610000,1.148045618597545
2009-11-16,1094.1300048828125,1113.68994140625,1094.1300048828125,1109.300048828125,1109.300048828125,4565850000,1.7877159419947066
2009-11-17,1109.219970703125,1110.52001953125,1102.18994140625,1110.3199462890625,1110.3199462890625,3824070000,0.755775190106699
2009-11-18,1109.43994140625,1111.0999755859375,1102.699951171875,1109.800048828125,1109.800048828125,4293340000,0.7617688207146034
2009-11-19,1106.43994140625,1106.43994140625,1088.4000244140625,1094.9000244140625,1094.9000244140625,4178030000,1.657471204293591
2009-11-20,1094.6600341796875,1094.6600341796875,1086.81005859375,1091.3800048828125,1091.3800048828125,3751230000,0.7222950803468616
2009-11-23,1094.8599853515625,1112.3800048828125,1094.8599853515625,1106.239990234375,1106.239990234375,3827920000,1.60020639768146
2009-11-24,1105.8299560546875,1107.56005859375,1097.6300048828125,1105.6500244140625,1105.6500244140625,3700820000,0.9046813285682431
2009-11-25,1106.489990234375,1111.1800537109375,1104.75,1110.6300048828125,1110.6300048828125,3036350000,0.5820369957852455
2009-11-27,1105.469970703125,1105.469970703125,1083.739990234375,1091.489990234375,1091.489990234375,2362910000,2.0050916884639984
2009-11-30,1091.0699462890625,1097.239990234375,1086.25,1095.6300048828125,1095.6300048828125,3895520000,1.0117367304372842
2009-12-01,1098.8900146484375,1112.280029296875,1098.8900146484375,1108.8599853515625,1108.8599853515625,4249310000,1.2185036236516629
2009-12-02,1109.030029296875,1115.5799560546875,1105.2900390625,1109.239990234375,1109.239990234375,3941340000,0.9309698475990377
2009-12-03,1110.5899658203125,1117.280029296875,1098.739990234375,1099.9200439453125,1099.9200439453125,4810030000,1.6873909411948478
2009-12-04,1100.4300537109375,1119.1300048828125,1096.52001953125,1105.97998046875,1105.97998046875,5781140000,2.06197652106963
2009-12-07,1105.52001953125,1110.719970703125,1100.8299560546875,1103.25,1103.25,4103360000,0.8984143821705902
2009-12-08,1103.0400390625,1103.0400390625,1088.6099853515625,1091.93994140625,1091.93994140625,4748030000,1.3255485348388907
2009-12-09,1091.0699462890625,1097.0400390625,1085.8900146484375,1095.949951171875,1095.949951171875,4115410000,1.0268097379707812
2009-12-10,1098.68994140625,1106.25,1098.68994140625,1102.3499755859375,1102.3499755859375,3996490000,0.6880975522606158
2009-12-11,1103.9599609375,1108.5,1101.3399658203125,1106.4100341796875,1106.4100341796875,3791090000,0.6501202536815671
2009-12-14,1107.8399658203125,1114.760009765625,1107.8399658203125,1114.1099853515625,1114.1099853515625,4548490000,0.6246429230586997
2009-12-15,1114.1099853515625,1114.1099853515625,1105.3499755859375,1107.9300537109375,1107.9300537109375,5045100000,0.7925100609860136
2009-12-16,1108.6099853515625,1116.2099609375,1107.9599609375,1109.1800537109375,1109.1800537109375,4829820000,0.7446117450868229
2009-12-17,1106.3599853515625,1106.3599853515625,1095.8800048828125,1096.0799560546875,1096.0799560546875,7615070000,0.9563072984318819
2009-12-18,1097.8599853515625,1103.739990234375,1093.8800048828125,1102.469970703125,1102.469970703125,6325890000,0.9013772358531045
2009-12-21,1105.31005859375,1117.6800537109375,1105.31005859375,1114.050048828125,1114.050048828125,3977340000,1.1191425447557621
2009-12-22,1114.510009765625,1120.27001953125,1114.510009765625,1118.02001953125,1118.02001953125,3641130000,0.5168199222218108
2009-12-23,1118.8399658203125,1121.5799560546875,1116.0,1120.5899658203125,1120.5899658203125,3166870000,0.4999960622479839
2009-12-24,1121.0799560546875,1126.47998046875,1121.0799560546875,1126.47998046875,1126.47998046875,1267710000,0.4816805781691347
2009-12-28,1127.530029296875,1130.3800048828125,1123.510009765625,1127.780029296875,1127.780029296875,2716400000,0.6114760934458116
2009-12-29,1128.550048828125,1130.3800048828125,1126.0799560546875,1126.199951171875,1126.199951171875,2491020000,0.3818599918242546
2009-12-30,1125.530029296875,1126.4200439453125,1121.93994140625,1126.4200439453125,1126.4200439453125,2277300000,0.39931750120662407
2009-12-31,1126.5999755859375,1127.6400146484375,1114.81005859375,1115.0999755859375,1115.0999755859375,2076990000,1.1508647554608125
2010-01-04,1116.56005859375,1133.8699951171875,1116.56005859375,1132.989990234375,1132.989990234375,3991400000,1.5502915754696147
2010-01-05,1132.6600341796875,1136.6300048828125,1129.6600341796875,1136.52001953125,1136.52001953125,2491020000,0.6169971931587634
2010-01-06,1135.7099609375,1139.18994140625,1133.949951171875,1137.1400146484375,1137.1400146484375,4972660000,0.46210066228758667
2010-01-07,1136.27001953125,1142.4599609375,1131.3199462890625,1141.68994140625,1141.68994140625,5270680000,0.9846917916526441
2010-01-08,1140.52001953125,1145.3900146484375,1136.219970703125,1144.97998046875,1144.97998046875,4389590000,0.8070659011245699
2010-01-11,1145.9599609375,1149.739990234375,1142.02001953125,1146.97998046875,1146.97998046875,4255780000,0.6759925895426697
2010-01-12,1143.81005859375,1143.81005859375,1131.77001953125,1136.219970703125,1136.219970703125,4716160000,1.0638238206280348
2010-01-13,1137.31005859375,1148.4000244140625,1133.1800537109375,1145.6800537109375,1145.6800537109375,4170360000,1.3431202440673613
2010-01-14,1145.6800537109375,1150.4100341796875,1143.800048828125,1148.4599609375,1148.4599609375,3915200000,0.5778969286051989
2010-01-15,1147.719970703125,1147.77001953125,1131.3900146484375,1136.030029296875,1136.030029296875,4758730000,1.447777041580338
2010-01-19,1136.030029296875,1150.449951171875,1135.77001953125,1150.22998046875,1150.22998046875,4724830000,1.292509168949858
2010-01-20,1147.949951171875,1147.949951171875,1129.25,1138.0400390625,1138.0400390625,4810560000,1.6559620254040293
2010-01-21,1138.6800537109375,1141.5799560546875,1114.8399658203125,1116.47998046875,1116.47998046875,6874290000,2.3985496622108804
2010-01-22,1115.489990234375,1115.489990234375,1090.1800537109375,1091.760009765625,1091.760009765625,6208650000,2.32162902240628
2010-01-25,1092.4000244140625,1102.969970703125,1092.4000244140625,1096.780029296875,1096.780029296875,4481390000,0.9675893493989959
2010-01-26,1095.800048828125,1103.68994140625,1089.8599853515625,1092.1700439453125,1092.1700439453125,4731910000,1.268966311321751
2010-01-27,1091.93994140625,1099.510009765625,1083.1099853515625,1097.5,1097.5,5319120000,1.5141605779526885
2010-01-28,1096.9300537109375,1100.219970703125,1078.4599609375,1084.530029296875,1084.530029296875,5452400000,2.017692872594837
2010-01-29,1087.6099853515625,1096.449951171875,1071.5899658203125,1073.8699951171875,1073.8699951171875,5412850000,2.3199158395004136
2010-02-01,1073.8900146484375,1089.3800048828125,1073.8900146484375,1089.18994140625,1089.18994140625,4077610000,1.4424186856273176
2010-02-02,1090.050048828125,1104.72998046875,1087.9599609375,1103.3199462890625,1103.3199462890625,4749540000,1.5414188144202658
2010-02-03,1100.6700439453125,1102.719970703125,1093.969970703125,1097.280029296875,1097.280029296875,4285450000,0.79983913949449
2010-02-04,1097.25,1097.25,1062.780029296875,1063.1099853515625,1063.1099853515625,5859690000,3.243377721910149
2010-02-05,1064.1199951171875,1067.1300048828125,1044.5,1066.18994140625,1066.18994140625,6438900000,2.166587351154859
2010-02-08,1065.510009765625,1071.199951171875,1056.510009765625,1056.739990234375,1056.739990234375,4089820000,1.390421412998141
2010-02-09,1060.06005859375,1079.280029296875,1060.06005859375,1070.52001953125,1070.52001953125,5114260000,1.8131020546724257
2010-02-10,1069.6800537109375,1073.6700439453125,1059.3399658203125,1068.1300048828125,1068.1300048828125,4251450000,1.3527364762362508
2010-02-11,1067.0999755859375,1080.0400390625,1060.5899658203125,1078.469970703125,1078.469970703125,4400870000,1.8338918780118625
2010-02-12,1075.949951171875,1077.81005859375,1062.969970703125,1075.510009765625,1075.510009765625,4160680000,1.396096625458638
2010-02-16,1079.1300048828125,1095.6700439453125,1079.1300048828125,1094.8699951171875,1094.8699951171875,4080770000,1.5327197823858263
2010-02-17,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,1099.510009765625,4259230000,0.5764084663310863
2010-02-18,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,1106.75,3878620000,0.9804287966172504
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,1109.1700439453125,3944280000,1.05559543984012
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,1108.010009765625,3814440000,0.6251274809715842
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,1094.5999755859375,4521050000,1.501574972737095
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,1105.239990234375,4168360000,0.996809123259927
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,1102.93994140625,4521130000,1.6095449581394219
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,1104.489990234375,3945190000,0.8819500641292853
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,1115.7099609375,3847640000,0.9725338480188367
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,1118.31005859375,4134680000,0.622471013343975
2010-03-03,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,1118.7900390625,3951320000,0.811411537939721
2010-03-04,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,1122.969970703125,3945010000,0.6331332789443093
2010-03-05,1125.1199951171875,1139.3800048828125,1125.1199951171875,1138.699951171875,1138.699951171875,4133000000,1.2674212375134033
2010-03-08,1138.4000244140625,1141.050048828125,1136.77001953125,1138.5,1138.5,3774680000,0.37650793241713754
2010-03-09,1137.56005859375,1145.3699951171875,1134.9000244140625,1140.449951171875,1140.449951171875,5185570000,0.9225456408400855
2010-03-10,1140.219970703125,1148.260009765625,1140.0899658203125,1145.6099853515625,1145.6099853515625,5469120000,0.7166139682173263
2010-03-11,1143.9599609375,1150.239990234375,1138.989990234375,1150.239990234375,1150.239990234375,4669060000,0.9877171965036354
2010-03-12,1151.7099609375,1153.4100341796875,1146.969970703125,1149.989990234375,1149.989990234375,4928160000,0.5614849247199174
2010-03-15,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,1150.510009765625,4164110000,0.8349055766388137
2010-03-16,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,1159.4599609375,4369770000,0.8632202305111163
2010-03-17,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,1166.2099609375,4963200000,0.8534945699050791
2010-03-18,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,1165.8299560546875,4234510000,0.5692570495876726
2010-03-19,1166.6800537109375,1169.199951171875,1155.3299560546875,1159.9000244140625,1159.9000244140625,5212410000,1.2005224173838493
2010-03-22,1157.25,1167.8199462890625,1152.8800048828125,1165.81005859375,1165.81005859375,4261680000,1.2958799999110584
2010-03-23,1166.469970703125,1174.719970703125,1163.8299560546875,1174.1700439453125,1174.1700439453125,4411640000,0.9357049620336277
2010-03-24,1172.699951171875,1173.0400390625,1166.010009765625,1167.719970703125,1167.719970703125,4705750000,0.6029132887365245
2010-03-25,1170.030029296875,1180.68994140625,1165.0899658203125,1165.72998046875,1165.72998046875,5668900000,1.3389502994263558
2010-03-26,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,1166.5899658203125,4708420000,1.0719145789463285
2010-03-29,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,1173.219970703125,4375580000,0.6114544610636973
2010-03-30,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,1173.27001953125,4085000000,0.7622345219868475
2010-03-31,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,1169.4300537109375,4484340000,0.7540114186530915
2010-04-01,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,1178.0999755859375,4006870000,0.9174173215998012
2010-04-05,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,1187.43994140625,3881620000,0.7652450416280377
2010-04-06,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,1189.43994140625,4086180000,0.7634645068577017
2010-04-07,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,1182.449951171875,5101430000,1.0490529272403908
2010-04-08,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,1186.43994140625,4726970000,1.1428665810080274
2010-04-09,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,1194.3699951171875,4511570000,0.6326083149711166
2010-04-12,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,1196.47998046875,4607090000,0.37582261646598
2010-04-13,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,1197.300048828125,5403580000,0.8596838238910636
2010-04-14,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,1210.6500244140625,5760040000,0.9977628571556595
2010-04-15,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,1211.6700439453125,5995330000,0.4484934998189905
2010-04-16,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,1192.1300048828125,8108470000,1.9717404407725967
2010-04-19,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,1197.52001953125,6597740000,1.198798726206742
2010-04-20,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,1207.1700439453125,5316590000,0.7956295604312369
2010-04-21,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,1205.93994140625,5724310000,1.0126383530603211
2010-04-22,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,1208.6700439453125,6035780000,1.687132232127143
2010-04-23,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,1217.280029296875,5326060000,1.01070898329538
2010-04-26,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,1212.050048828125,5647760000,0.7208586560844907
2010-04-27,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,1183.7099609375,7454540000,2.5185770288758142
2010-04-28,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,1191.3599853515625,6342310000,1.1203145664650564
2010-04-29,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,1206.780029296875,6059410000,1.3458422748921437
2010-04-30,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,1186.68994140625,6048260000,1.8266610127477625
2010-05-03,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,1202.260009765625,4938050000,1.3924220027283987
2010-05-04,1197.5,1197.5,1168.1199951171875,1173.5999755859375,1173.5999755859375,6594720000,2.5151529813394773
2010-05-05,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,1165.8699951171875,6795940000,1.5369275467414452
2010-05-06,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,1128.1500244140625,10617810000,9.550653811863816
2010-05-07,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,1110.8800048828125,9472910000,3.7453712520543547
2010-05-10,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,1159.72998046875,6893700000,3.7049867973889765
2010-05-11,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,1155.7900390625,5842550000,1.983952418836763
2010-05-12,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,1171.6700439453125,5225460000,1.5093896294490086
2010-05-13,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,1157.43994140625,4870640000,1.5075969536375873
2010-05-14,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,1135.6800537109375,6126400000,2.7571994915308804
2010-05-17,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,1136.93994140625,5922920000,2.4144404183516257
2010-05-18,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,1120.800048828125,6170840000,2.8159760457215186
2010-05-19,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,1115.050048828125,6765800000,2.1450751929190215
2010-05-20,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,1071.5899658203125,8328570000,3.3371294007108143
2010-05-21,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,1087.68994140625,5452130000,3.244626287856796
2010-05-24,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,1073.6500244140625,5224040000,1.6080918043442787
2010-05-25,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,1074.030029296875,7329580000,3.263895323402224
2010-05-26,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,1067.949951171875,4521050000,2.36113655221207
2010-05-27,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,1103.06005859375,5698460000,2.722779140086496
2010-05-28,1102.5899658203125,1102.5899658203125,1084.780029296875,1089.4100341796875,1089.4100341796875,4871210000,1.6418016595476428
2010-06-01,1087.300048828125,1094.77001953125,1069.8900146484375,1070.7099609375,1070.7099609375,5271480000,2.3254731366932133
